# estimate_k1_margin seed=20260903 nkeys=10000 nwrong=1000 tau=8 dtype=float32 device=cpu shard=28/30
key_index,col,true_count,wrong_max,wrong_mean,wrong_ge_tau
28,0,30,0,0.0000,0
28,1,24,0,0.0000,0
28,2,32,0,0.0000,0
28,3,23,0,0.0000,0
58,0,17,0,0.0000,0
58,1,30,0,0.0000,0
58,2,31,0,0.0000,0
58,3,24,0,0.0000,0
88,0,32,0,0.0000,0
88,1,30,0,0.0000,0
88,2,31,0,0.0000,0
88,3,32,0,0.0000,0
118,0,24,0,0.0000,0
118,1,32,0,0.0000,0
118,2,32,0,0.0000,0
118,3,32,0,0.0000,0
148,0,24,0,0.0000,0
148,1,32,0,0.0000,0
148,2,23,0,0.0000,0
148,3,25,0,0.0000,0
178,0,31,0,0.0000,0
178,1,32,0,0.0000,0
178,2,30,0,0.0000,0
178,3,24,0,0.0000,0
208,0,29,0,0.0000,0
208,1,32,0,0.0000,0
208,2,32,0,0.0000,0
208,3,31,0,0.0000,0
238,0,31,0,0.0000,0
238,1,31,0,0.0000,0
238,2,31,0,0.0000,0
238,3,30,0,0.0000,0
268,0,23,0,0.0000,0
268,1,32,0,0.0000,0
268,2,24,0,0.0000,0
268,3,32,0,0.0000,0
298,0,30,0,0.0000,0
298,1,31,0,0.0000,0
298,2,30,0,0.0000,0
298,3,32,0,0.0000,0
328,0,30,0,0.0000,0
328,1,30,0,0.0000,0
328,2,32,0,0.0000,0
328,3,32,0,0.0000,0
358,0,30,0,0.0000,0
358,1,31,0,0.0000,0
358,2,32,0,0.0000,0
358,3,25,0,0.0000,0
388,0,31,0,0.0000,0
388,1,32,0,0.0000,0
388,2,31,0,0.0000,0
388,3,32,0,0.0000,0
418,0,23,0,0.0000,0
418,1,23,0,0.0000,0
418,2,31,0,0.0000,0
418,3,31,0,0.0000,0
448,0,32,0,0.0000,0
448,1,32,0,0.0000,0
448,2,31,0,0.0000,0
448,3,31,0,0.0000,0
478,0,32,0,0.0000,0
478,1,31,0,0.0000,0
478,2,32,0,0.0000,0
478,3,31,0,0.0000,0
508,0,31,0,0.0000,0
508,1,32,0,0.0000,0
508,2,31,0,0.0000,0
508,3,32,0,0.0000,0
538,0,32,0,0.0000,0
538,1,31,0,0.0000,0
538,2,32,0,0.0000,0
538,3,31,0,0.0000,0
568,0,24,0,0.0000,0
568,1,32,0,0.0000,0
568,2,32,0,0.0000,0
568,3,31,0,0.0000,0
598,0,32,0,0.0000,0
598,1,32,0,0.0000,0
598,2,32,0,0.0000,0
598,3,31,7,0.0070,0
628,0,32,0,0.0000,0
628,1,23,0,0.0000,0
628,2,31,0,0.0000,0
628,3,31,0,0.0000,0
658,0,32,0,0.0000,0
658,1,32,0,0.0000,0
658,2,32,0,0.0000,0
658,3,31,0,0.0000,0
688,0,30,0,0.0000,0
688,1,32,0,0.0000,0
688,2,32,0,0.0000,0
688,3,32,0,0.0000,0
718,0,31,0,0.0000,0
718,1,31,0,0.0000,0
718,2,31,0,0.0000,0
718,3,30,0,0.0000,0
748,0,24,0,0.0000,0
748,1,24,0,0.0000,0
748,2,32,0,0.0000,0
748,3,32,0,0.0000,0
778,0,31,0,0.0000,0
778,1,31,0,0.0000,0
778,2,32,0,0.0000,0
778,3,23,0,0.0000,0
808,0,32,0,0.0000,0
808,1,31,0,0.0000,0
808,2,31,0,0.0000,0
808,3,24,0,0.0000,0
838,0,23,0,0.0000,0
838,1,31,0,0.0000,0
838,2,23,0,0.0000,0
838,3,16,0,0.0000,0
868,0,30,0,0.0000,0
868,1,24,0,0.0000,0
868,2,31,0,0.0000,0
868,3,32,0,0.0000,0
898,0,32,0,0.0000,0
898,1,15,0,0.0000,0
898,2,32,0,0.0000,0
898,3,31,0,0.0000,0
928,0,20,0,0.0000,0
928,1,23,0,0.0000,0
928,2,30,0,0.0000,0
928,3,23,0,0.0000,0
958,0,32,0,0.0000,0
958,1,32,0,0.0000,0
958,2,31,0,0.0000,0
958,3,31,0,0.0000,0
988,0,31,0,0.0000,0
988,1,32,0,0.0000,0
988,2,31,0,0.0000,0
988,3,32,0,0.0000,0
1018,0,30,0,0.0000,0
1018,1,30,0,0.0000,0
1018,2,24,0,0.0000,0
1018,3,31,0,0.0000,0
1048,0,23,0,0.0000,0
1048,1,31,0,0.0000,0
1048,2,31,0,0.0000,0
1048,3,31,0,0.0000,0
1078,0,30,0,0.0000,0
1078,1,32,0,0.0000,0
1078,2,32,0,0.0000,0
1078,3,31,0,0.0000,0
1108,0,32,0,0.0000,0
1108,1,31,0,0.0000,0
1108,2,32,0,0.0000,0
1108,3,31,0,0.0000,0
1138,0,31,0,0.0000,0
1138,1,32,0,0.0000,0
1138,2,24,0,0.0000,0
1138,3,24,0,0.0000,0
1168,0,30,0,0.0000,0
1168,1,31,0,0.0000,0
1168,2,8,0,0.0000,0
1168,3,30,0,0.0000,0
1198,0,31,0,0.0000,0
1198,1,30,0,0.0000,0
1198,2,23,0,0.0000,0
1198,3,31,0,0.0000,0
1228,0,32,0,0.0000,0
1228,1,29,0,0.0000,0
1228,2,30,0,0.0000,0
1228,3,31,0,0.0000,0
1258,0,23,0,0.0000,0
1258,1,24,0,0.0000,0
1258,2,31,0,0.0000,0
1258,3,31,0,0.0000,0
1288,0,31,0,0.0000,0
1288,1,30,0,0.0000,0
1288,2,30,0,0.0000,0
1288,3,24,0,0.0000,0
1318,0,31,0,0.0000,0
1318,1,32,0,0.0000,0
1318,2,32,0,0.0000,0
1318,3,24,0,0.0000,0
1348,0,31,0,0.0000,0
1348,1,17,0,0.0000,0
1348,2,31,0,0.0000,0
1348,3,32,0,0.0000,0
1378,0,32,0,0.0000,0
1378,1,32,0,0.0000,0
1378,2,31,0,0.0000,0
1378,3,32,0,0.0000,0
1408,0,31,0,0.0000,0
1408,1,22,0,0.0000,0
1408,2,23,0,0.0000,0
1408,3,31,0,0.0000,0
1438,0,22,0,0.0000,0
1438,1,23,0,0.0000,0
1438,2,32,0,0.0000,0
1438,3,32,0,0.0000,0
1468,0,32,0,0.0000,0
1468,1,24,0,0.0000,0
1468,2,32,0,0.0000,0
1468,3,31,0,0.0000,0
1498,0,32,0,0.0000,0
1498,1,32,0,0.0000,0
1498,2,32,0,0.0000,0
1498,3,31,0,0.0000,0
1528,0,31,0,0.0000,0
1528,1,32,0,0.0000,0
1528,2,24,0,0.0000,0
1528,3,24,0,0.0000,0
1558,0,31,0,0.0000,0
1558,1,31,0,0.0000,0
1558,2,31,0,0.0000,0
1558,3,16,0,0.0000,0
1588,0,24,0,0.0000,0
1588,1,31,0,0.0000,0
1588,2,31,0,0.0000,0
1588,3,23,0,0.0000,0
1618,0,31,0,0.0000,0
1618,1,30,0,0.0000,0
1618,2,16,0,0.0000,0
1618,3,30,0,0.0000,0
1648,0,22,0,0.0000,0
1648,1,32,0,0.0000,0
1648,2,32,0,0.0000,0
1648,3,30,0,0.0000,0
1678,0,31,0,0.0000,0
1678,1,24,0,0.0000,0
1678,2,32,0,0.0000,0
1678,3,28,0,0.0000,0
1708,0,32,0,0.0000,0
1708,1,31,0,0.0000,0
1708,2,30,0,0.0000,0
1708,3,31,0,0.0000,0
1738,0,23,0,0.0000,0
1738,1,32,0,0.0000,0
1738,2,32,0,0.0000,0
1738,3,32,0,0.0000,0
1768,0,30,0,0.0000,0
1768,1,31,0,0.0000,0
1768,2,30,0,0.0000,0
1768,3,32,0,0.0000,0
1798,0,32,0,0.0000,0
1798,1,23,0,0.0000,0
1798,2,31,0,0.0000,0
1798,3,31,0,0.0000,0
1828,0,31,0,0.0000,0
1828,1,23,0,0.0000,0
1828,2,32,0,0.0000,0
1828,3,24,0,0.0000,0
1858,0,31,0,0.0000,0
1858,1,31,0,0.0000,0
1858,2,30,0,0.0000,0
1858,3,31,0,0.0000,0
1888,0,31,0,0.0000,0
1888,1,23,0,0.0000,0
1888,2,22,0,0.0000,0
1888,3,31,0,0.0000,0
1918,0,30,0,0.0000,0
1918,1,24,0,0.0000,0
1918,2,17,0,0.0000,0
1918,3,24,0,0.0000,0
1948,0,30,0,0.0000,0
1948,1,24,0,0.0000,0
1948,2,31,0,0.0000,0
1948,3,31,0,0.0000,0
1978,0,16,0,0.0000,0
1978,1,30,0,0.0000,0
1978,2,31,0,0.0000,0
